Time Stamps (s),Values,Labels,punc,dvop_next,dvop_prev,dx_next,dx_prev,dy_next,dy_prev,delta_next,delta_prev
27.06,1.0,H, ,0.19000000000000128,0.0019999999999988916,0.20000000000000284,0.22499999999999787,-1.0,0.0,-4.999999999999929,0.0
27.26,0.0,M, ,0.10699999999999932,0.010000000000001563,0.10999999999999943,0.20000000000000284,0.0,-1.0,0.0,-4.999999999999929
27.37,0.0,M, ,0.12299999999999756,0.0030000000000001137,0.125,0.10999999999999943,0.0,0.0,0.0,0.0
27.495,0.0,M, ,0.08099999999999952,0.0020000000000024443,0.0849999999999973,0.125,-0.5,0.0,-5.8823529411766575,0.0
27.58,-0.5,M-L, ,0.4650000000000034,0.003999999999997783,0.5850000000000009,0.0849999999999973,0.5,-0.5,0.8547008547008534,-5.8823529411766575
28.165,0.0,M, ,0.22100000000000009,0.00999999999999801,0.23000000000000043,0.5850000000000009,0.0,0.5,0.0,0.8547008547008534
28.395,0.0,M, ,0.4870000000000019,0.009000000000000341,0.1700000000000017,0.23000000000000043,-1.0,0.0,-5.8823529411764115,0.0
28.565,-1.0,L, ,0.31700000000000017,0.17900000000000205,0.09499999999999886,0.1700000000000017,0.0,-1.0,0.0,-5.8823529411764115
28.66,-1.0,L, ,0.2220000000000013,0.2740000000000009,0.08999999999999986,0.09499999999999886,0.0,0.0,0.0,0.0
28.75,-1.0,L, ,0.13200000000000145,0.36400000000000077,0.16499999999999915,0.08999999999999986,0.0,0.0,0.0,0.0
28.915,-1.0,L, ,0.8900000000000006,0.0329999999999977,0.08999999999999986,0.16499999999999915,0.0,0.0,0.0,0.0
29.005,-1.0,L, ,0.8000000000000007,0.12299999999999756,0.8100000000000023,0.08999999999999986,1.0,0.0,1.2345679012345645,0.0
29.815,0.0,M,.,0.10799999999999699,0.010000000000001563,0.10500000000000043,0.8100000000000023,0.0,1.0,0.0,1.2345679012345645
29.92,0.0,M, ,0.002999999999996561,0.11500000000000199,0.134999999999998,0.10500000000000043,-1.0,0.0,-7.407407407407517,0.0
30.055,-1.0,L, ,0.08099999999999952,0.004000000000001336,0.08500000000000085,0.134999999999998,1.5,-1.0,17.647058823529235,-7.407407407407517
30.14,0.5,M-H, ,0.6989999999999981,0.004000000000001336,0.6999999999999993,0.08500000000000085,-0.5,1.5,-0.714285714285715,17.647058823529235
30.84,0.0,M, ,0.08200000000000074,0.0010000000000012221,0.08500000000000085,0.6999999999999993,0.0,-0.5,0.0,-0.714285714285715
30.925,0.0,M, ,0.10800000000000054,0.0030000000000001137,0.1999999999999993,0.08500000000000085,1.0,0.0,5.000000000000018,0.0
31.125,1.0,H, ,0.006000000000000227,0.06500000000000128,0.23000000000000043,0.1999999999999993,-1.0,1.0,-4.3478260869565135,5.000000000000018
31.355,0.0,M, ,0.129999999999999,0.027999999999998693,0.125,0.23000000000000043,0.0,-1.0,0.0,-4.3478260869565135
31.48,0.0,M, ,0.004999999999999005,0.1529999999999987,0.14499999999999957,0.125,0.0,0.0,0.0,0.0
31.625,0.0,M, ,0.036999999999999034,0.010000000000001563,0.28500000000000014,0.14499999999999957,0.0,0.0,0.0,0.0
31.91,0.0,M, ,0.1130000000000031,0.0470000000000006,0.11499999999999844,0.28500000000000014,0.0,0.0,0.0,0.0
32.025,0.0,M, ,0.16499999999999915,0.001999999999995339,0.1700000000000017,0.11499999999999844,0.0,0.0,0.0,0.0
32.195,0.0,M, ,0.12199999999999989,0.005000000000002558,0.11999999999999744,0.1700000000000017,0.0,0.0,0.0,0.0
32.315,0.0,M, ,0.0020000000000024443,0.125,0.18500000000000227,0.11999999999999744,0.0,0.0,0.0,0.0
32.5,0.0,M, ,0.0030000000000001137,0.06199999999999761,0.134999999999998,0.18500000000000227,0.0,0.0,0.0,0.0
32.635,0.0,M, ,0.0020000000000024443,0.03300000000000125,0.13000000000000256,0.134999999999998,0.0,0.0,0.0,0.0
32.765,0.0,M, ,0.11500000000000199,0.003999999999997783,0.11999999999999744,0.13000000000000256,-0.5,0.0,-4.166666666666756,0.0
32.885,-0.5,M-L, ,0.43599999999999994,0.0049999999999954525,0.46999999999999886,0.11999999999999744,0.5,-0.5,1.0638297872340452,-4.166666666666756
33.355,0.0,M, ,0.11700000000000443,0.03399999999999892,0.125,0.46999999999999886,-1.0,0.5,-8.0,1.0638297872340452
33.48,-1.0,L, ,0.22400000000000375,0.007999999999995566,0.1600000000000037,0.125,0.0,-1.0,0.0,-8.0
33.64,-1.0,L, ,0.06400000000000006,0.16799999999999926,0.34499999999999886,0.1600000000000037,0.0,0.0,0.0,0.0
33.985,-1.0,L,.,-32.985,0.031999999999996476,1.0,0.34499999999999886,1.0,0.0,1.0,0.0
0.207,0.0,M, ,0.1732,0.004619999999999985,0.17500000000000002,1.0,0.0,1.0,0.0,1.0
0.382,0.0,M, ,0.06529999999999997,0.0018000000000000238,0.08500000000000002,0.17500000000000002,0.0,0.0,0.0,0.0
0.467,0.0,M, ,0.10896,0.01970000000000005,0.10999999999999993,0.08500000000000002,0.0,0.0,0.0,0.0
0.577,0.0,M, ,0.12413000000000007,0.0010399999999999299,0.125,0.10999999999999993,0.0,0.0,0.0,0.0
0.702,0.0,M, ,0.15453000000000006,0.0008699999999999264,0.20500000000000007,0.125,-1.0,0.0,-4.878048780487803,0.0
0.907,-1.0,L, ,0.10299999999999998,0.012190000000000034,0.10999999999999988,0.20500000000000007,1.5,-1.0,13.636363636363651,-4.878048780487803
1.017,0.5,M-H, ,0.8008000000000002,0.006999999999999895,0.8150000000000002,0.10999999999999988,-0.5,1.5,-0.6134969325153373,13.636363636363651
1.832,0.0,M,!,0.1360999999999999,0.01419999999999999,0.15999999999999992,0.8150000000000002,0.0,-0.5,0.0,-0.6134969325153373
1.992,0.0,M, ,0.09439999999999982,0.023900000000000032,0.10499999999999998,0.15999999999999992,0.0,0.0,0.0,0.0
2.097,0.0,M, ,0.13929999999999998,0.010600000000000165,0.1499999999999999,0.10499999999999998,1.0,0.0,6.6666666666666705,0.0
2.247,1.0,H-H, ,0.42040000000000033,0.010699999999999932,0.43999999999999995,0.1499999999999999,-1.0,1.0,-2.272727272727273,6.6666666666666705
2.687,0.0,M, ,0.06640000000000024,0.019599999999999618,0.15500000000000025,0.43999999999999995,0.0,-1.0,0.0,-2.272727272727273
2.842,0.0,M, ,0.056400000000000006,0.08860000000000001,0.06499999999999995,0.15500000000000025,0.0,0.0,0.0,0.0
2.907,0.0,M, ,0.05469999999999997,0.008599999999999941,0.07500000000000018,0.06499999999999995,0.0,0.0,0.0,0.0
2.982,0.0,M, ,0.09870000000000001,0.020300000000000207,0.11499999999999977,0.07500000000000018,0.0,0.0,0.0,0.0
3.097,0.0,M, ,0.18630000000000013,0.01629999999999976,0.08499999999999996,0.11499999999999977,0.0,0.0,0.0,0.0
3.182,0.0,M, ,0.10130000000000017,0.10129999999999972,0.11500000000000021,0.08499999999999996,0.0,0.0,0.0,0.0
3.297,0.0,M, ,0.050899999999999945,0.013700000000000045,0.04999999999999982,0.11500000000000021,0.0,0.0,0.0,0.0
3.347,0.0,M, ,0.0009000000000001229,0.06369999999999987,0.04999999999999982,0.04999999999999982,0.0,0.0,0.0,0.0
3.397,0.0,M, ,0.006099999999999994,0.0490999999999997,0.17000000000000037,0.04999999999999982,-0.5,0.0,-2.941176470588229,0.0
3.567,-0.5,M-L, ,0.6577999999999999,0.0029000000000003467,0.6749999999999998,0.17000000000000037,0.5,-0.5,0.7407407407407409,-2.941176470588229
4.242,0.0,M, ,0.13600000000000012,0.017199999999999882,0.14499999999999957,0.6749999999999998,0.0,0.5,0.0,0.7407407407407409
4.387,0.0,M-M, ,0.18100000000000005,0.008999999999999453,0.1800000000000006,0.14499999999999957,0.0,0.0,0.0,0.0
4.567,0.0,M, ,0.0009999999999994458,0.18900000000000006,0.14999999999999947,0.1800000000000006,0.0,0.0,0.0,0.0
4.717,0.0,M, ,0.12300000000000022,0.007199999999999207,0.13000000000000078,0.14999999999999947,0.0,0.0,0.0,0.0
4.847,0.0,M, ,0.06549999999999923,0.007000000000000561,0.0699999999999994,0.13000000000000078,0.0,0.0,0.0,0.0
4.917,0.0,M, ,0.06430000000000025,0.0045000000000001705,0.09499999999999975,0.0699999999999994,0.0,0.0,0.0,0.0
5.012,0.0,M, ,0.07250000000000068,0.030699999999999505,0.07500000000000018,0.09499999999999975,0.0,0.0,0.0,0.0
5.087,0.0,M, ,0.07629999999999981,0.0024999999999995026,0.10500000000000043,0.07500000000000018,-0.5,0.0,-4.761904761904742,0.0
5.192,-0.5,M-L, ,0.05849999999999955,0.028700000000000614,0.1899999999999995,0.10500000000000043,-0.5,-0.5,-2.631578947368428,-4.761904761904742
5.382,-1.0,L, ,0.19240000000000013,0.005799999999999805,0.20000000000000018,0.1899999999999995,1.0,-0.5,4.999999999999996,-2.631578947368428
5.582,0.0,M, ,0.11410000000000053,0.007600000000000051,0.1200000000000001,0.20000000000000018,0.0,1.0,0.0,4.999999999999996
5.702,0.0,M, ,0.07500000000000018,0.005899999999999572,0.08000000000000007,0.1200000000000001,-0.5,0.0,-6.249999999999995,0.0
5.782,-0.5,M-L, ,0.6746999999999996,0.004999999999999893,0.7149999999999999,0.08000000000000007,0.5,-0.5,0.6993006993006995,-6.249999999999995
6.497,0.0,M, ,0.0023999999999997357,0.040300000000000225,0.16500000000000004,0.7149999999999999,1.0,0.5,6.06060606060606,0.6993006993006995
6.662,1.0,H, ,0.08729999999999993,0.03979999999999961,0.1200000000000001,0.16500000000000004,0.0,1.0,0.0,6.06060606060606
6.782,1.0,H, ,0.004400000000000404,0.03270000000000017,0.13999999999999968,0.1200000000000001,-1.0,0.0,-7.142857142857159,0.0
6.922,0.0,M, ,0.07490000000000041,0.01529999999999987,0.11500000000000021,0.13999999999999968,0.0,-1.0,0.0,-7.142857142857159
7.037,0.0,M, ,0.12380000000000013,0.0400999999999998,0.14500000000000046,0.11500000000000021,0.0,0.0,0.0,0.0
7.182,0.0,M, ,0.06359999999999921,0.02120000000000033,0.07499999999999929,0.14500000000000046,0.0,0.0,0.0,0.0
7.257,0.0,M, ,0.08620000000000072,0.011400000000000077,0.09000000000000075,0.07499999999999929,-1.0,0.0,-11.111111111111018,0.0
7.347,-1.0,L, ,0.05999999999999961,0.0038000000000000256,0.08499999999999996,0.09000000000000075,0.0,-1.0,0.0,-11.111111111111018
7.432,-1.0,L, ,0.11470000000000002,0.025000000000000355,0.20999999999999996,0.08499999999999996,1.0,0.0,4.761904761904763,0.0
7.642,0.0,M, ,0.1581999999999999,0.09529999999999994,0.16500000000000004,0.20999999999999996,-1.0,1.0,-6.06060606060606,4.761904761904763
7.807,-1.0,L, ,0.06519999999999992,0.006800000000000139,0.0649999999999995,0.16500000000000004,0.0,-1.0,0.0,-6.06060606060606
7.872,-1.0,L, ,0.00020000000000042206,0.07179999999999964,0.08499999999999996,0.0649999999999995,0.0,0.0,0.0,0.0
7.957,-1.0,L, ,0.11510000000000087,0.08479999999999954,0.11499999999999932,0.08499999999999996,0.0,0.0,0.0,0.0
8.072,-1.0,L, ,0.0001000000000015433,0.19979999999999887,0.14000000000000057,0.11499999999999932,0.0,0.0,0.0,0.0
8.212,-1.0,L, ,0.9006000000000007,0.010600000000000165,0.9000000000000004,0.14000000000000057,1.0,0.0,1.1111111111111107,0.0
9.112,0.0,M,.,0.000600000000000378,0.9106000000000005,0.25,0.9000000000000004,0.0,1.0,0.0,1.1111111111111107
9.362,0.0,M, ,0.12090000000000067,0.00709999999999944,0.125,0.25,0.0,0.0,0.0,0.0
9.487,0.0,M, ,0.08869999999999933,0.004099999999999326,0.09500000000000064,0.125,-1.0,0.0,-10.526315789473614,0.0
9.582,-1.0,L, ,0.17409999999999926,0.0063000000000013046,0.17499999999999893,0.09500000000000064,1.0,-1.0,5.714285714285749,-10.526315789473614
9.757,0.0,M, ,0.8830000000000009,0.0008999999999996788,0.08000000000000007,0.17499999999999893,0.0,1.0,0.0,5.714285714285749
9.837,0.0,M, ,0.8030000000000008,0.08089999999999975,0.8200000000000003,0.08000000000000007,0.0,0.0,0.0,0.0
10.657,0.0,M, ,0.0860000000000003,0.01699999999999946,0.1349999999999998,0.8200000000000003,1.0,0.0,7.407407407407419,0.0
10.792,1.0,H, ,0.1349999999999998,0.0129999999999999,0.16500000000000092,0.1349999999999998,0.0,1.0,0.0,7.407407407407419
10.957,1.0,H, ,0.08899999999999864,0.030000000000001137,0.09499999999999886,0.16500000000000092,-1.0,0.0,-10.52631578947381,0.0
11.052,0.0,M, ,0.15500000000000114,0.006000000000000227,0.16000000000000014,0.09499999999999886,-0.5,-1.0,-3.1249999999999973,-10.52631578947381
11.212,-0.5,M-L, ,0.6750000000000007,0.004999999999999005,0.5850000000000009,0.16000000000000014,0.5,-0.5,0.8547008547008534,-3.1249999999999973
11.797,0.0,M, ,0.08999999999999986,0.5899999999999999,0.16999999999999993,0.5850000000000009,1.0,0.5,5.882352941176473,0.8547008547008534
11.967,1.0,H, ,0.09399999999999942,0.006000000000000227,0.10999999999999943,0.16999999999999993,-0.5,1.0,-4.545454545454569,5.882352941176473
12.077,0.5,H-M, ,0.11700000000000088,0.016000000000000014,0.2900000000000009,0.10999999999999943,-0.5,-0.5,-1.7241379310344773,-4.545454545454569
12.367,0.0,M, ,0.18399999999999928,0.04600000000000115,0.22999999999999865,0.2900000000000009,0.0,-0.5,0.0,-1.7241379310344773
12.597,0.0,M, ,0.004000000000001336,0.045999999999999375,0.20000000000000107,0.22999999999999865,0.0,0.0,0.0,0.0
12.797,0.0,M, ,0.13100000000000023,0.008000000000000895,0.1399999999999988,0.20000000000000107,0.0,0.0,0.0,0.0
12.937,0.0,M, ,0.1280000000000001,0.008999999999998565,0.1349999999999998,0.1399999999999988,-1.0,0.0,-7.407407407407419,0.0
13.072,-1.0,L, ,0.17800000000000082,0.006999999999999673,0.1800000000000015,0.1349999999999998,0.0,-1.0,0.0,-7.407407407407419
13.252,-1.0,L, ,0.08799999999999919,0.002000000000000668,0.10999999999999943,0.1800000000000015,1.0,0.0,9.090909090909138,0.0
13.362,0.0,M, ,0.2029999999999994,0.02200000000000024,0.15000000000000036,0.10999999999999943,-1.0,1.0,-6.666666666666651,9.090909090909138
13.512,-1.0,L, ,0.05299999999999905,0.1720000000000006,0.23499999999999943,0.15000000000000036,0.0,-1.0,0.0,-6.666666666666651
13.747,-1.0,L, ,0.07900000000000063,0.026999999999999247,0.8849999999999998,0.23499999999999943,1.0,0.0,1.129943502824859,0.0
14.632,0.0,M,.,0.15799999999999947,0.009000000000000341,0.16000000000000014,0.8849999999999998,1.0,1.0,6.249999999999995,1.129943502824859
14.792,1.0,H-H, ,0.7789999999999999,0.002000000000000668,0.7850000000000001,0.16000000000000014,-1.0,1.0,-1.273885350318471,6.249999999999995
15.577,0.0,M, ,0.09600000000000009,0.006000000000000227,0.09500000000000064,0.7850000000000001,0.0,-1.0,0.0,-1.273885350318471
15.672,0.0,M, ,0.0009999999999994458,0.10100000000000087,0.08000000000000007,0.09500000000000064,1.0,0.0,12.49999999999999,0.0
15.752,1.0,H, ,0.017999999999998906,0.031000000000000583,0.1399999999999988,0.08000000000000007,0.0,1.0,0.0,12.49999999999999
15.892,1.0,H, ,0.10500000000000043,0.0030000000000001137,0.10999999999999943,0.1399999999999988,-1.0,0.0,-9.090909090909138,0.0
16.002,0.0,M, ,0.11400000000000077,0.004999999999999005,0.13000000000000256,0.10999999999999943,0.0,-1.0,0.0,-9.090909090909138
16.132,0.0,M, ,0.1280000000000001,0.01600000000000179,0.1999999999999993,0.13000000000000256,0.0,0.0,0.0,0.0
16.332,0.0,M, ,0.09199999999999875,0.010999999999999233,0.23499999999999943,0.1999999999999993,0.0,0.0,0.0,0.0
16.567,0.0,M, ,0.12300000000000111,0.007999999999999119,0.125,0.23499999999999943,0.0,0.0,0.0,0.0
16.692,0.0,M, ,0.15500000000000114,0.0019999999999988916,0.245000000000001,0.125,0.0,0.0,0.0,0.0
16.937,0.0,M, ,0.5019999999999989,0.0010000000000012221,0.16999999999999815,0.245000000000001,-1.0,0.0,-5.882352941176535,0.0
17.107,-1.0,L, ,0.33200000000000074,0.17099999999999937,0.3500000000000014,0.16999999999999815,1.0,-1.0,2.8571428571428457,-5.882352941176535
17.457,0.0,M, ,0.134999999999998,0.018000000000000682,0.14499999999999957,0.3500000000000014,0.0,1.0,0.0,2.8571428571428457
17.602,0.0,M, ,0.29499999999999815,0.010000000000001563,0.21000000000000085,0.14499999999999957,0.0,0.0,0.0,0.0
17.812,0.0,M, ,0.0849999999999973,0.22000000000000242,0.08999999999999986,0.21000000000000085,0.0,0.0,0.0,0.0
17.902,0.0,M, ,0.125,0.005000000000002558,0.14499999999999957,0.08999999999999986,-1.0,0.0,-6.896551724137951,0.0
18.047,-1.0,L, ,0.11499999999999844,0.019999999999999574,0.120000000000001,0.14499999999999957,1.0,-1.0,8.333333333333265,-6.896551724137951
18.167,0.0,M, ,0.23999999999999844,0.005000000000002558,0.10499999999999687,0.120000000000001,-1.0,1.0,-9.523809523809808,8.333333333333265
18.272,-1.0,L, ,0.13500000000000156,0.10999999999999943,0.22000000000000242,0.10499999999999687,0.0,-1.0,0.0,-9.523809523809808
18.492,-1.0,L, ,0.08299999999999841,0.08500000000000085,1.0599999999999987,0.22000000000000242,1.0,0.0,0.9433962264150955,0.0
19.552,0.0,M,.,0.09499999999999886,0.006999999999997897,0.13500000000000156,1.0599999999999987,0.0,1.0,0.0,0.9433962264150955
19.687,0.0,M, ,0.14000000000000057,0.0400000000000027,0.24499999999999744,0.13500000000000156,-0.5,0.0,-2.0408163265306336,0.0
19.932,-0.5,M-L, ,0.11100000000000065,0.0019999999999988916,0.22500000000000142,0.24499999999999744,0.5,-0.5,2.222222222222208,-2.0408163265306336
20.157,0.0,M, ,0.05699999999999861,0.010000000000001563,0.054999999999999716,0.22500000000000142,0.0,0.5,0.0,2.222222222222208
20.212,0.0,M, ,0.0019999999999988916,0.06500000000000128,0.14499999999999957,0.054999999999999716,1.0,0.0,6.896551724137951,0.0
20.357,1.0,H-H, ,0.6630000000000003,0.004999999999999005,0.7200000000000024,0.14499999999999957,-1.0,1.0,-1.3888888888888842,6.896551724137951
21.077,0.0,M, ,0.12399999999999878,0.05700000000000216,0.16999999999999815,0.7200000000000024,1.0,-1.0,5.882352941176535,-1.3888888888888842
21.247,1.0,H, ,0.0010000000000012221,0.045999999999999375,0.10500000000000043,0.16999999999999815,0.0,1.0,0.0,5.882352941176535
21.352,1.0,H, ,0.09199999999999875,0.021000000000000796,0.10000000000000142,0.10500000000000043,-0.5,0.0,-4.999999999999929,0.0
21.452,0.5,H-M, ,0.232999999999997,0.008000000000002672,0.24499999999999744,0.10000000000000142,-0.5,-0.5,-2.0408163265306336,-4.999999999999929
21.697,0.0,M, ,0.2510000000000012,0.012000000000000455,0.14499999999999957,0.24499999999999744,0.0,-0.5,0.0,-2.0408163265306336
21.842,0.0,M, ,0.10600000000000165,0.15700000000000003,0.11500000000000199,0.14499999999999957,0.0,0.0,0.0,0.0
21.957,0.0,M, ,0.16399999999999793,0.009000000000000341,0.16499999999999915,0.11500000000000199,0.0,0.0,0.0,0.0
22.122,0.0,M, ,0.12600000000000122,0.0010000000000012221,0.21000000000000085,0.16499999999999915,0.0,0.0,0.0,0.0
22.332,0.0,M, ,0.003999999999997783,0.03400000000000247,0.0799999999999983,0.21000000000000085,0.0,0.0,0.0,0.0
22.412,0.0,M, ,0.15600000000000236,0.0030000000000001137,0.17999999999999972,0.0799999999999983,0.0,0.0,0.0,0.0
22.592,0.0,M, ,0.125,0.023999999999997357,0.120000000000001,0.17999999999999972,-1.0,0.0,-8.333333333333265,0.0
22.712,-1.0,L, ,0.004999999999999005,0.14399999999999835,0.16000000000000014,0.120000000000001,1.0,-1.0,6.249999999999995,-8.333333333333265
22.872,0.0,M, ,0.12199999999999989,0.015000000000000568,0.129999999999999,0.16000000000000014,-1.0,1.0,-7.692307692307751,6.249999999999995
23.002,-1.0,L, ,0.25700000000000145,0.007999999999999119,0.2699999999999996,0.129999999999999,1.0,-1.0,3.7037037037037095,-7.692307692307751
23.272,0.0,M, ,0.17100000000000293,0.012999999999998124,0.21000000000000085,0.2699999999999996,0.5,1.0,2.380952380952371,3.7037037037037095
23.482,0.5,M-H, ,0.6120000000000019,0.01699999999999946,0.620000000000001,0.21000000000000085,-0.5,0.5,-0.8064516129032245,2.380952380952371
24.102,0.0,M, ,0.08299999999999841,0.007999999999999119,0.08999999999999986,0.620000000000001,-1.0,-0.5,-11.111111111111128,-0.8064516129032245
24.192,-1.0,L, ,0.565999999999999,0.0070000000000014495,0.19000000000000128,0.08999999999999986,1.0,-1.0,5.263157894736807,-11.111111111111128
24.382,0.0,M, ,0.37599999999999767,0.19700000000000273,0.379999999999999,0.19000000000000128,0.0,1.0,0.0,5.263157894736807
24.762,0.0,M, ,0.08800000000000097,0.004000000000001336,0.125,0.379999999999999,0.0,0.0,0.0,0.0
24.887,0.0,M, ,0.1280000000000001,0.036999999999999034,0.14499999999999957,0.125,0.0,0.0,0.0,0.0
25.032,0.0,M, ,0.08899999999999864,0.01699999999999946,0.15500000000000114,0.14499999999999957,-1.0,0.0,-6.451612903225759,0.0
25.187,-1.0,L, ,0.1280000000000001,0.01699999999999946,0.129999999999999,0.15500000000000114,0.0,-1.0,0.0,-6.451612903225759
25.317,-1.0,L, ,0.08899999999999864,0.0019999999999988916,0.09499999999999886,0.129999999999999,0.0,0.0,0.0,0.0
25.412,-1.0,L, ,1.1640000000000015,0.006000000000000227,1.1650000000000027,0.09499999999999886,1.0,0.0,0.8583690987124444,0.0
26.577,0.0,M,.,0.09199999999999875,0.0010000000000012221,0.08999999999999986,1.1650000000000027,0.0,1.0,0.0,0.8583690987124444
26.667,0.0,M, ,0.0019999999999988916,0.09100000000000108,0.04999999999999716,0.08999999999999986,1.0,0.0,20.000000000001137,0.0
26.717,1.0,H, ,0.13200000000000145,0.0030000000000001137,0.15500000000000114,0.04999999999999716,0.0,1.0,0.0,20.000000000001137
26.872,1.0,H, ,0.08200000000000074,0.022999999999999687,0.08500000000000085,0.15500000000000114,0.0,0.0,0.0,0.0
26.957,1.0,H, ,0.05699999999999861,0.0030000000000001137,0.05000000000000071,0.08500000000000085,-1.0,0.0,-19.999999999999716,0.0
27.007,0.0,M, ,0.006999999999997897,0.053000000000000824,0.16499999999999915,0.05000000000000071,0.0,-1.0,0.0,-19.999999999999716
27.172,0.0,M, ,0.11499999999999844,0.013999999999999346,0.134999999999998,0.16499999999999915,0.0,0.0,0.0,0.0
27.307,0.0,M, ,0.20600000000000307,0.019999999999999574,0.21000000000000085,0.134999999999998,0.0,0.0,0.0,0.0
27.517,0.0,M, ,0.0920000000000023,0.003999999999997783,0.11500000000000199,0.21000000000000085,0.0,0.0,0.0,0.0
27.632,0.0,M, ,0.07899999999999707,0.022999999999999687,0.11499999999999844,0.11500000000000199,-0.5,0.0,-4.347826086956581,0.0
27.747,-0.5,M-L, ,0.0030000000000001137,0.036000000000001364,0.15500000000000114,0.11499999999999844,0.5,-0.5,3.2258064516128795,-4.347826086956581
27.902,0.0,M, ,0.14699999999999847,0.0070000000000014495,0.15499999999999758,0.15500000000000114,-0.5,0.5,-3.2258064516129537,3.2258064516128795
28.057,-0.5,M-L, ,0.5890000000000022,0.007999999999999119,0.490000000000002,0.15499999999999758,0.5,-0.5,1.020408163265302,-3.2258064516129537
28.547,0.0,M, ,0.0990000000000002,0.4980000000000011,0.14999999999999858,0.490000000000002,0.0,0.5,0.0,1.020408163265302
28.697,0.0,M, ,0.010000000000001563,0.05099999999999838,0.15500000000000114,0.14999999999999858,0.5,0.0,3.2258064516128795,0.0
28.852,0.5,H-M, ,0.13899999999999935,0.0010000000000012221,0.28500000000000014,0.15500000000000114,-0.5,0.5,-1.7543859649122797,3.2258064516128795
29.137,0.0,M, ,0.13799999999999812,0.04100000000000037,0.14000000000000057,0.28500000000000014,-1.0,-0.5,-7.142857142857114,-1.7543859649122797
29.277,-1.0,L, ,0.254999999999999,0.0020000000000024443,0.26500000000000057,0.14000000000000057,1.0,-1.0,3.7735849056603694,-7.142857142857114
29.542,0.0,M, ,0.14299999999999713,0.010000000000001563,0.14999999999999858,0.26500000000000057,0.0,1.0,0.0,3.7735849056603694
29.692,0.0,M, ,0.5380000000000003,0.0070000000000014495,0.5449999999999982,0.14999999999999858,0.0,0.0,0.0,0.0
30.237,0.0,M,",",0.15600000000000236,0.006999999999997897,0.19000000000000128,0.5449999999999982,0.0,0.0,0.0,0.0
30.427,0.0,M, ,0.054000000000002046,0.0030000000000001137,0.240000000000002,0.19000000000000128,-0.5,0.0,-2.083333333333316,0.0
30.667,-0.5,L-M, ,0.4519999999999982,0.004000000000001336,0.5,0.240000000000002,0.5,-0.5,1.0,-2.083333333333316
31.167,0.0,M-M, ,0.0009999999999976694,0.04800000000000182,0.129999999999999,0.5,-1.0,0.5,-7.692307692307751,1.0
31.297,-1.0,L, ,0.23199999999999932,0.004000000000001336,0.10999999999999943,0.129999999999999,0.0,-1.0,0.0,-7.692307692307751
31.407,-1.0,L, ,0.12199999999999989,0.11400000000000077,1.1849999999999987,0.10999999999999943,1.0,0.0,0.8438818565400853,0.0
32.592,0.0,M,.,0.08299999999999841,0.006000000000000227,0.10999999999999943,1.1849999999999987,0.0,1.0,0.0,0.8438818565400853
32.702,0.0,M, ,0.10999999999999943,0.0030000000000001137,0.11500000000000199,0.10999999999999943,0.0,0.0,0.0,0.0
32.817,0.0,M, ,0.09700000000000131,0.005000000000002558,0.10000000000000142,0.11500000000000199,1.0,0.0,9.999999999999858,0.0
32.917,1.0,H, ,0.08599999999999852,0.0030000000000001137,0.134999999999998,0.10000000000000142,-1.0,1.0,-7.407407407407517,9.999999999999858
33.052,0.0,M, ,0.18500000000000227,0.04899999999999949,0.22999999999999687,0.134999999999998,0.0,-1.0,0.0,-7.407407407407517
33.282,0.0,M-M, ,0.10600000000000165,0.003999999999997783,0.21000000000000085,0.22999999999999687,0.5,0.0,2.380952380952371,0.0
33.492,0.5,M-H, ,0.8270000000000053,0.003999999999997783,0.7100000000000009,0.21000000000000085,-0.5,0.5,-0.7042253521126752,2.380952380952371
34.202,0.0,M, ,0.11700000000000443,0.7139999999999986,0.14500000000000313,0.7100000000000009,0.0,-0.5,0.0,-0.7042253521126752
34.347,0.0,M, ,0.00999999999999801,0.027999999999998693,0.10499999999999687,0.14500000000000313,1.0,0.0,9.523809523809808,0.0
34.452,1.0,H, ,0.0020000000000024443,0.09499999999999886,0.09000000000000341,0.10499999999999687,0.0,1.0,0.0,9.523809523809808
34.542,1.0,H, ,0.06700000000000017,0.0020000000000024443,0.0899999999999963,0.09000000000000341,-1.0,0.0,-11.111111111111567,0.0
34.632,0.0,M, ,0.10200000000000387,0.022999999999996135,0.13500000000000512,0.0899999999999963,0.0,-1.0,0.0,-11.111111111111567
34.767,0.0,M, ,0.14399999999999835,0.0010000000000047748,0.14999999999999858,0.13500000000000512,-0.5,0.0,-3.333333333333365,0.0
34.917,-0.5,M-L, ,0.06799999999999784,0.006000000000000227,0.19500000000000028,0.14999999999999858,0.5,-0.5,2.5641025641025603,-3.333333333333365
35.112,0.0,M, ,0.001999999999995339,0.03900000000000148,0.14000000000000057,0.19500000000000028,0.0,0.5,0.0,2.5641025641025603
35.252,0.0,M, ,0.05299999999999727,0.0020000000000024443,0.26500000000000057,0.14000000000000057,-1.0,0.0,-3.7735849056603694,0.0
35.517,-1.0,L, ,0.003999999999997783,0.07600000000000051,0.48499999999999943,0.26500000000000057,1.0,-1.0,2.0618556701030952,-3.7735849056603694
36.002,0.0,M-M, ,0.0009999999999976694,0.48100000000000165,0.11499999999999488,0.48499999999999943,0.0,1.0,0.0,2.0618556701030952
